0.0028590283	0.0073467959	0.0050641997	-0.00047897288	-0.0032307897	0.0069774552	0.0069671231	0.0052177515	-0.00041182045	0.0055160969	-0.0080867363	0.0051660277	-0.00098607305	0.00045705761	0.0015344258	0.0051839054	-0.0046076751	-0.0036426273	0.00053442427	-0.0017143465	0.0031034749	-0.0025907443	-0.0012567993	0.00052456261	0.0019870831	0.00014722304	0.00035540928	-0.006075846	-0.0033105393	0.0044266004	0.0081035802	0.0042396928	0.0079784291	-0.00079621875	0.0066876537	0.0012476362	-0.0046916166	0.0013809137	-0.0021991846	0.00017778626	0.0039152028	-0.0045300513	-0.0028164317	-0.0055929064	-0.0073705087	0.0067779934	-0.0025493393	0.0037820439	-0.0040099244	0.0017131645	0.0071645794	0.0031207174	-0.0011341913	0.003721161	-0.0013274029	-0.0024085836	0.0037708071	0.00027061588	-0.0010344485	0.0020937338	0.00066500914	0.0017463377	0.0004795451	0.0066449777	-0.0038431755	0.0029040971	0.00046096049	0.0024722025	-0.0080907503	0.0095488252	0.0034455247	-0.00020657602	-0.0044599278	0.0036390822	-0.0042032385	0.0050236951	0.00042875955	0.00097122305	0.0080344211	-0.0042149457
0.0016804741	0.0093766777	-4.2020703e-05	-0.0034409696	-0.00087471452	0.0045527029	0.0057561421	0.0086498372	-0.00039232406	0.0021111476	-0.0042652893	0.0031356341	0.0020075	5.6640147e-05	0.00060274033	0.0027341936	-0.0054502636	-0.0025048857	0.0028928444	-0.00091457163	-0.0033208583	0.0020515844	-0.0015173733	0.00096990366	0.003331193	-0.0028556439	-0.0015293761	0.00057177898	-0.006527896	0.0055957329	0.0046828412	0.0052077034	0.0086148605	-0.0041534645	0.0089883748	0.0029012545	-0.0022227741	0.0036578784	-9.4274837e-05	0.0041652485	0.0013709635	-0.0039374768	-0.0023714432	-0.0060104202	-0.0054310989	0.0089851068	-0.00060175895	0.0075427005	-0.0010085596	0.0012867489	0.0081944261	0.0020592606	-0.00063665089	0.0042590983	0.0045322007	-0.00017108404	0.0084728505	0.0013457885	0.00057265849	0.0012971958	-0.0034929707	0.0012482003	0.0029867818	0.0064901598	-0.0037606526	0.0042463983	0.003077928	0.0026181752	-0.007468354	0.0031895449	0.0066372324	-0.00069849362	-0.0078749228	0.0048414697	-0.0035809649	0.0037536458	0.0016863802	-0.0046884292	0.0058661727	-0.0016007975
0.0020482806	0.005702232	0.0013969849	-0.0055845901	0.0022513035	0.0050216094	0.0061065289	0.0095884884	-0.0018823218	-0.00081839302	0.00068528729	0.002388696	0.0028133611	0.0017611941	-0.0035256043	0.004021144	-0.0061848727	-0.00094504457	0.001634308	-0.0046503623	-0.0091040041	0.0064837784	-0.0027584762	0.0016178761	0.0016744277	-0.0064521222	-0.00033232544	0.0017421745	-0.0061885775	0.0041825739	0.0053620352	0.0037592046	0.0085000619	-0.00070467516	0.005965875	0.0030299586	-0.00030182605	0.0034965319	-0.00072167843	0.0038139834	0.00073886488	-0.0016400545	-0.00045472413	-0.008095203	-0.0034126181	0.0084950384	0.00090707524	0.0073386612	-0.0033647746	0.0030042042	0.0071677584	-0.00084093661	0.0031202072	0.0044446811	0.0016841036	0.0064374916	0.006807691	0.0010027897	0.004089165	0.00021583193	-0.0037444143	-0.00025275422	0.0044020335	0.0083094956	-0.0019708215	0.00021064843	0.0035646926	0.0057399124	-0.0073328945	-0.00014443058	0.0060053291	-0.0034123722	-0.0077769076	0.0048011527	-0.0010125533	0.004242701	0.0038125303	-0.0039115222	0.0026513315	-0.0018008492
0.0027351156	-0.0015007379	0.0024403236	-0.0051556546	0.0036311415	0.0014878174	0.0011346826	0.0084268972	-0.0021609755	-0.00046912421	0.0032955285	0.0028422289	0.006174285	-0.0030418113	-0.004594971	0.0032228362	-0.0091141621	0.0050480794	-0.00074171071	-0.0046079089	-0.0094143869	0.0055353795	-0.0014635938	0.00017136609	0.0031768151	-0.0039814897	-0.0011693456	0.0031241982	-0.01020535	0.0043489202	0.0047447062	0.0035256601	0.0060741301	0.00060715742	0.0076241889	0.0015353734	-0.0017818359	0.0044097221	-0.0067366734	0.0026845294	-0.00014198553	-0.0036442657	0.002070074	-0.0043575838	0.0027960152	0.0057954285	0.0018096991	0.0050731623	-0.0040432862	0.0045777252	0.0086537953	-0.00056499051	0.0066919983	0.0020609302	0.0034292394	0.0097443247	0.0024641682	0.0046700742	0.0048027798	0.00096274086	-0.0038035871	-0.0069283647	-0.00033517799	0.0065853824	-0.002281992	-0.002002808	0.0025718031	0.0073247747	-0.0011947826	0.004101506	0.0035682709	0.00025897392	-0.0011455877	0.0094668129	0.00077721744	-0.0017911446	0.0042763329	-0.0064226948	0.001469622	-0.0012982202
0.0030550631	-0.0011226714	0.0043456634	-0.0044273254	0.0024131835	0.00016784082	-0.00083875505	0.0047041187	-0.00050649437	-0.0011188675	0.00040393323	7.4230316e-05	0.0079686875	0.00088573422	-0.0046993392	0.0077376007	-0.0075241989	0.0061103515	-0.0058773332	-0.0059778499	-0.008485592	0.00039951669	0.0012855749	0.0025466685	0.0012182073	-0.0026596957	0.0023840046	0.004907459	-0.0059658876	-0.00091926154	0.0049065971	0.0054806639	0.0069114529	0.0022127368	0.0013450023	-0.00089270429	-0.0017164834	0.006656439	-0.0029487698	0.0056914943	-0.0035970889	-0.0056962948	0.0040553412	0.0044968096	0.0019856729	0.0023952245	-0.00028319735	0.0048183319	-0.0029514069	0.0045917318	0.00076454045	0.00029954273	0.0045260135	0.0045747948	0.0039626956	0.0051677944	0.0054300162	0.0060139815	0.0063045784	0.0011033961	-0.0042670975	-0.0016011259	0.0022234672	0.003929643	0.0015243012	-0.0038458486	0.0036769365	0.00021466026	0.0001971762	-5.7395871e-05	0.0033807007	0.0013690602	-0.0065602842	0.0083149178	-0.0034229043	-0.0038209143	0.0067411498	-0.0068437541	-0.00048683895	-0.0031933393
0.0020290285	-0.0050514122	0.0023961109	-0.003323609	0.0030158106	-0.0030080851	-0.00089063332	0.0019225329	-0.0028526445	-0.0031653622	-0.0030322778	-0.00065538363	0.0058991876	0.0025969241	-0.0037006063	0.0073292153	-0.0065516252	0.0060899132	-0.0036984147	-0.0050003962	-0.0043506217	-0.00061930693	0.0047094827	0.003944824	0.00039315512	-0.0016453133	-0.0017955246	0.0030209783	-0.0038371622	-0.0022058224	0.0018741338	0.0015045155	0.0042692586	-0.0030211499	0.0035628518	0.0009176837	-9.4474613e-05	0.0021774767	-0.0036607313	0.0019552398	-0.0052660424	-0.0078405645	0.0014252665	0.0033586093	-0.003472514	-0.00052445033	-0.0015069087	0.0079805991	0.00038460296	0.0034910094	-0.001989566	-0.00080099091	0.0049247779	0.0022349239	0.002147695	0.0020496976	0.0017678702	0.0045302627	0.0051658871	0.0031975417	-0.00093840505	-0.0065875854	-0.0029245066	-0.0017464992	0.0061854664	-0.0019354984	0.0042498591	0.00034863062	-0.0048236032	0.0011627348	0.0019362975	0.0046390127	-0.0080999536	0.0079959696	0.00011179478	-0.0017852113	0.0073640523	-0.009923975	-0.0014121783	-0.0041684699
0.0024118512	-0.0063514058	0.0034979407	0.00020028464	0.0045991563	-0.0042313104	-0.0069512678	0.00031370344	-0.0035489951	-0.0041944073	0.00065580523	-1.9162677e-05	0.0040118764	0.00078625127	-0.0047729397	0.004949206	-0.005632062	0.00550086	-0.00075652247	-0.0075794132	-0.0015416456	-0.0012721249	0.0017477453	0.001690114	-0.0028835943	-0.0070600817	-0.0055357716	0.0024314525	-0.0049376651	-0.0073589655	-0.0003007022	0.0014525595	0.00038065625	-0.0092929807	-0.00310989	-0.0028490443	-0.0055303695	-0.0028644037	-0.011156491	-0.0069725229	-0.008767237	-0.011687562	0.0012854036	0.0022723661	-0.0078909574	-0.0034997673	-0.003260571	0.0049512163	-0.0017293316	-4.0167775e-05	-0.0069301883	-0.0017073929	0.0015362205	-0.0014267099	-0.0022142006	-0.0039234934	-0.0017413277	-0.00050128251	-0.0021666074	0.0041795433	-0.003937833	-0.0065349536	5.2820258e-05	-0.0023657412	0.0018615116	-0.0013495072	-0.00025755717	-0.0049117031	-0.0058625056	-0.0022867937	-0.0031893933	0.0063190619	-0.0052287872	0.0040405714	-0.00033094551	-0.0055654352	0.0033614801	-0.0064035137	-0.00088829244	-0.0013390413
0.003784236	-0.0063703209	0.0045452132	0.0014108585	0.0047960887	-0.0043031387	-0.0077230157	0.0032590206	-0.0024870953	-0.0045939507	-0.0015113523	-0.00039179486	0.0016817212	-0.0024809097	-0.0025272442	0.0015470618	-0.0020335661	0.0053331978	-0.0053510894	-0.0062585264	0.0020610266	-0.00031944236	0.00020376823	0.0029473319	-0.0055761822	-0.0092343371	-0.0058848211	-0.0012550147	-0.0040415553	-0.013144918	-0.0052474397	-0.0058028204	-0.0095471973	-0.011817513	-0.010905563	-0.0093123186	-0.011188493	-0.011211344	-0.021902218	-0.017030535	-0.020950649	-0.017146161	-0.0065204939	-0.0061123688	-0.018339012	-0.013403426	-0.016724106	-0.0035959221	-0.0038021102	-0.0027645137	-0.010711656	-0.0087307841	7.8911449e-05	-0.0073813531	-0.0099760136	-0.0078364061	-0.0036699849	-0.0033268512	-0.00081565278	0.00067626609	-0.0032079457	-0.011749701	-0.0009735272	-0.0038868061	-0.0001324128	-0.0053828415	-0.0020187839	-0.0035287933	-0.0046305209	-0.0013433739	-0.0046962178	0.0055711297	0.00050320785	0.003716202	-0.00048777155	-0.002837922	0.0020876981	-0.0052965847	-0.0043329997	-0.0021252211
0.0026436837	-0.0065097963	0.0010775216	0.0043857833	0.0013200524	-0.0054948833	-0.0080809426	0.0034730916	-0.0017776827	-0.0024207891	-0.0042524454	-0.0026487485	0.0015574011	-0.005632964	0.0037620415	0.0045535751	-0.00010705824	0.003895394	-0.0091468738	-0.0061895368	-0.001377421	-0.0020661068	-0.0033136192	0.00044382908	-0.0058784131	-0.0099894544	-0.009899199	-0.0064936853	-0.0029047828	-0.013798344	-0.013141182	-0.0077180332	-0.02112891	-0.01833583	-0.015073175	-0.019282289	-0.018380471	-0.023237683	-0.033707645	-0.034259316	-0.03303805	-0.02780503	-0.02000002	-0.011737114	-0.022217674	-0.018393729	-0.023786521	-0.0082771126	-0.0084748948	-0.011153428	-0.017344287	-0.0078588426	-0.010033472	-0.016697807	-0.011481486	-0.013625566	-0.0028174585	-0.006462608	-0.006579835	-0.0031593663	-0.0095924307	-0.012819344	-0.00099425868	-0.0047180695	-0.0035868541	-0.0053823618	-0.0019641172	-0.0055967849	-0.0044020275	-0.0040268293	-0.0027632089	0.004801353	0.004826434	0.0010543483	-0.0015587594	-0.001645133	-0.00083453557	-0.0046484591	-0.001043382	-0.0020837174
0.0010456445	-0.0071445215	0.0044688135	0.0055933953	0.0019399083	-0.0038386621	-0.0014840768	0.0022774797	0.0021524176	-0.0062806192	-0.0089730807	-0.0059860791	-0.002073047	-0.0046087974	0.0040384773	0.0054800021	0.0042321775	0.0020161986	-0.0043181959	-0.0074146036	-0.0024735879	0.00093049131	-0.0019329513	-0.0084913578	-0.010839264	-0.012069779	-0.0093407091	-0.0095082577	-0.0069812699	-0.022997908	-0.018909067	-0.017987836	-0.028863311	-0.024824895	-0.025539432	-0.027419193	-0.022522261	-0.033563025	-0.041219968	-0.051197089	-0.045979917	-0.041090943	-0.030861281	-0.024594616	-0.034993432	-0.026262583	-0.03403626	-0.017324818	-0.013698149	-0.017891228	-0.023004817	-0.01396508	-0.018909048	-0.020416372	-0.0111991	-0.019911399	-0.0068878215	-0.011613548	-0.0079008993	-0.0089126807	-0.013899405	-0.010530644	0.00016744765	-0.0046968223	-0.0033965274	-0.010861411	-0.0073780273	-0.0073075984	-0.0065051401	-0.0062795542	0.0013981969	0.0013044169	-0.00079384813	-0.0070419889	-0.0013002693	5.5695753e-05	0.00058291672	-0.0099635404	-0.0032566078	6.0690647e-05
