0.0026400855	0.010457282	0.011812509	0.0011248196	-0.00047426432	0.003878695	0.0020252059	-0.0029185254	0.0069184289	-0.0092460755	-0.01241259	0.0085207885	0.0056501636	0.00028366025	0.0022819631	0.010732348	-0.001117755	-0.0005805589	0.00094048813	0.0071643442	-0.00020972401	0.005404491	0.0034128355	0.0032898874	-0.00036302343	0.0085521406	0.0091831796	0.0041932217
-0.0036724231	0.0023553306	-0.0055578989	-0.0038039372	-0.0053473795	-0.0060208715	-0.0057294257	0.00043263129	-0.004420639	0.00055421307	-0.0085830633	-0.0069111702	-0.0061653233	0.00037069299	-0.00055311952	-0.0040584472	0.0015048294	-0.0043402249	-0.0078175794	-0.013037711	-0.005705439	-0.0059935544	-0.006780473	-0.0049860883	0.010829397	-0.0071724053	-0.0072516804	0.007759152
0.0034085654	0.0078754248	0.00061237137	-0.00040413375	0.008609456	0.001625116	-0.0054358165	-0.0052300883	0.0035868711	0.0041936678	-0.00098610332	0.015989901	0.015024392	0.0041932915	-0.0056885467	0.0058449521	0.014323566	0.0062771058	0.00086980767	-0.0052378066	0.0075518796	0.0052847392	0.010319052	-0.003495493	0.0079154568	-0.0007484199	-0.0033595045	-0.0025308416
0.00052687526	-0.017000182	-0.003161693	-0.0022677362	0.0072565507	0.00097980339	-0.0076897433	0.0016732138	-0.00061908358	0.012445052	0.002264044	0.0080327168	-0.0024202748	0.0040937699	-0.0097435769	0.0016142493	0.0075945281	0.0041262177	0.00149205	0.01106918	0.0081954664	0.005477224	0.0022026724	-0.0065112864	0.0021731276	-0.0033029604	-0.0085223578	-0.005293685
0.00070609181	0.010072099	-0.0006977148	-0.004093213	0.0049942532	-0.0032714803	0.00073386275	-0.0027315877	-0.0051815123	0.011497006	0.0018430558	-0.00072666636	-0.0011580613	0.0050181472	0.0059729484	0.0062567466	0.00040675307	0.0011028944	-0.0048952512	0.0036760634	-0.0023440889	-0.00089960924	0.0015321851	0.0031282611	-0.00028854146	0.0061284686	0.010919451	0.0044980389
-0.0041344417	-0.0092115039	0.0014258283	-0.0036906076	-0.0019660452	-0.0017517117	-0.002955196	-0.0061748214	0.0065209582	-0.0032388794	0.0092522567	-0.012445608	0.0048252321	0.0046394239	-0.0086997086	0.0023776058	-0.006205162	-0.0041795271	-0.0034464938	0.011230073	-0.012201995	-0.0021859626	-0.0024186601	0.0056571914	-0.0051145842	-0.000319329	-0.0067462837	-0.0039211847
-0.0054145986	0.0067617767	0.011518231	-0.00039656999	-0.0020441469	-0.00026754383	0.0048373044	-0.0058637951	-0.0089822002	-0.0075065754	-0.0062326184	-0.0026316668	0.0024120645	0.003784321	0.004004498	0.0093318289	0.00079921714	0.0010163074	-3.5594869e-05	0.011384696	-0.00038752766	0.0012632028	-0.00018437834	-0.0030461184	0.0010097343	0.0026921006	0.0064973324	-0.0063665365
-0.012124474	-0.0041837748	-0.0096234716	-0.0061467867	-0.0035644274	-0.0094416849	0.003183584	-0.0079225004	-0.008955624	-0.012064745	-0.012863131	-0.011542067	0.0028102573	-0.0021249917	0.0014316336	0.0048421551	0.0028587349	-0.0029999062	-0.0089663705	0.0042777765	-0.0059985388	-0.004035946	0.0028426624	-0.00082078268	-0.0019051949	0.0040379739	0.0014762543	0.0027517532
0.00081342366	0.0059613525	-0.01018031	0.0015885327	-0.003676103	-0.0084905261	-0.0055962005	0.0044285869	0.010435743	-0.00076830457	0.0011024533	-0.0049080104	-0.001735511	0.0021667387	-0.0070386799	-0.0052197366	-0.0026570456	-0.00045089179	0.00054541248	-0.0045317048	-0.0048555122	-0.0028610826	-0.0051880106	-0.0035466298	-0.0075870734	-0.00093606708	-0.01164704	-0.0079934467
0.017575746	0.010891541	0.0096652992	0.018622754	0.0048590791	-0.00014796286	-4.2400666e-06	0.0033538928	0.012759135	0.0010275878	0.013651768	0.010933518	0.0020379978	0.00011823652	-0.0086613111	-0.0070928875	-0.0022706985	0.0095630242	0.010571649	0.01127714	0.017229812	0.015512609	0.0064825853	-0.0026020994	0.019939858	-0.0024582248	-0.0016387335	0.0096537033
